id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
712559,亚马逊之里,"①：场上的「亚马逊」怪兽的攻击力上升200。
②：1回合1次，「亚马逊」怪兽被战斗·效果破坏送去墓地时才能发动。自己把持有那「亚马逊」怪兽的原本等级以下的等级的1只「亚马逊」怪兽从卡组特殊召唤。",特殊召唤,,,,,,,,,,,,,,,
720147,王战的愤激,"这个卡名的卡在1回合只能发动1张。
①：把自己场上的「王战」怪兽任意数量解放，以自己场上1只超量怪兽为对象才能发动。从自己的手卡·场上·墓地选解放数量的解放的怪兽以外的「王战」怪兽在作为对象的怪兽下面重叠作为超量素材。",,,,,,,,,,,,,,,,
732302,骷髅寺院,全部由骷髅和骨头建立而成的寺院。会吸收接近的人的灵魂。,,,,,,,,,,,,,,,,
734741,彼岸的恶鬼 鲁比坎泰,"「彼岸的恶鬼 鲁比坎泰」的①的效果1回合只能使用1次。把这张卡作为同调素材的场合，不是「彼岸」怪兽的同调召唤不能使用。
①：自己场上没有魔法·陷阱卡存在的场合才能发动。这张卡从手卡特殊召唤。
②：自己场上有「彼岸」怪兽以外的怪兽存在的场合这张卡破坏。",特殊召唤,,,,,,,,,,,,,,,
739444,弹鼓龙,"龙族·暗属性怪兽3只
这个卡名的①的效果1回合只能使用1次。
①：这张卡特殊召唤成功的场合才能发动。自己从卡组抽1张。
②：这张卡的①的效果适用的回合只要这张卡在怪兽区域存在，作为这张卡所连接区的没有使用的怪兽区域不能使用。",,,,,,,,,,,,,,,,
744887,虚界王战 乌特加德王,"这个卡名的②的效果1回合只能使用1次。
①：「虚界王战 乌特加德王」在自己场上只能有1只表侧表示存在。
②：把自己场上的「王战」怪兽或者岩石族怪兽合计2只解放，以场上1张卡为对象才能发动。那张卡除外。这个效果在对方回合也能发动。",,,,,,,,,,,,,,,,
756652,多隆,分身夹击的怪兽，要小心！,,,,,,,,,,,,,,,,
759393,火灵使 希塔,①：这张卡反转的场合，以对方场上1只炎属性怪兽为对象发动。这只怪兽表侧表示存在期间，得到那只怪兽的控制权。,获得对方场上1只炎属性怪兽的控制权,,,,,,,,,,,,,,,
770365,魔导皇圣 特莉丝,"魔法师族5星怪兽×2
这张卡的攻击力上升自己场上的超量素材数量×300的数值。此外，1回合1次，把这张卡1个超量素材取除才能发动。把自己卡组洗切。那之后，从卡组上面把5张卡翻开，选最多有那之中的名字带有「魔导书」的卡数量的场上的怪兽破坏。那之后，翻开的卡用喜欢的顺序回到卡组上面。",确认卡组,是否要选择场上的怪兽破坏？,,,,,,,,,,,,,,
786906,逢魔之刻,①：以自己或者对方的墓地1只不能通常召唤的怪兽为对象才能发动。那只怪兽在自己场上特殊召唤。,,,,,,,,,,,,,,,,
799183,超战士之盾,"①：自己场上有「混沌战士」怪兽存在，场上的怪兽为对象的怪兽的效果·魔法·陷阱卡发动时才能发动。那个发动无效并破坏。
②：这张卡在墓地存在的场合，把自己场上1个魔力指示物取除才能发动。墓地的这张卡在自己场上盖放。这个效果盖放的这张卡从场上离开的场合除外。",,,,,,,,,,,,,,,,
811734,DDD的契约变更,"①：对方怪兽的攻击宣言时可以从以下效果选择1个发动。
●选自己墓地1只「DDD」怪兽除外。攻击怪兽的攻击力下降这个效果除外的怪兽的攻击力数值。
●从卡组把1只4星以下的「DD」灵摆怪兽加入手卡。",怪兽除外,卡组检索,,,,,,,,,,,,,,
816427,新炎狱女郎,"这个卡名的①②的效果1回合各能使用1次。
①：从手卡把1只炎属性怪兽送去墓地，以对方墓地1张卡为对象才能发动。那张卡除外。这个效果在对方回合也能发动。
②：这张卡已在怪兽区域存在的状态，从对方墓地有卡被除外的场合才能发动。从卡组把「新炎狱女郎」以外的1只守备力200以下的炎属性怪兽送去墓地。",,,,,,,,,,,,,,,,
847915,编号系之壁,自己场上有名字带有「No.」的怪兽存在的场合才能发动。只要这张卡在场上存在，双方场上的名字带有「No.」的怪兽不会被卡的效果破坏，不会被和名字带有「No.」的怪兽以外的战斗破坏。自己场上的名字带有「No.」的怪兽被破坏时，这张卡破坏。,,,,,,,,,,,,,,,,
856784,命运之抽卡,"这个卡名的卡在1回合只能发动1张。
①：自己基本分比对方少，场上的攻击力最高的怪兽在对方场上存在的场合才能发动。从卡组选3张卡名不同的卡给对方观看，那3张洗切回到卡组上面。那之后，自己从卡组抽1张。这张卡的发动后，直到回合结束时自己不能把魔法·陷阱卡盖放，只能有1次把魔法·陷阱·怪兽的效果发动。",,,,,,,,,,,,,,,,
876330,龙骑兵团武器-银槲剑,"①：这张卡可以把自己场上1只表侧表示的「龙骑兵团」怪兽送去墓地，从手卡特殊召唤。
②：这张卡从手卡的召唤·特殊召唤成功时，以自己墓地1只龙族「龙骑兵团」怪兽为对象才能发动。那只龙族怪兽当作装备卡使用给这张卡装备。",装备,,,,,,,,,,,,,,,
879958,并口护甲,"①：以自己场上1只连接怪兽为对象才能把这张卡发动。这张卡当作装备卡使用给那只怪兽装备。装备怪兽不会成为对方的效果的对象，不会被战斗破坏。
②：从自己墓地把这张卡和2只连接怪兽除外，以自己场上1只连接怪兽为对象才能发动。这个回合，那只怪兽在同1次的战斗阶段中可以作2次攻击。",,,,,,,,,,,,,,,,
899287,怪鸟格莱弗,"这个卡名的②的效果1回合只能使用1次。
①：把这张卡从手卡丢弃才能发动。从卡组把1张「急流山的金宫」加入手卡。
②：这张卡召唤·特殊召唤成功的场合，以对方的魔法与陷阱区域1张卡为对象才能发动。那张卡破坏。",,,,,,,,,,,,,,,,
900787,龙骑兵团骑士-魔枪龙骑士,"龙族调整＋调整以外的鸟兽族怪兽1只以上
①：这张卡进行战斗的从伤害步骤开始时到伤害计算前1次，从自己墓地把1只鸟兽族怪兽除外才能发动。这张卡的攻击力直到回合结束时上升除外的那只怪兽的原本攻击力数值。",攻击上升,,,,,,,,,,,,,,,
904185,垂直着陆,把衍生物以外的自己场上的风属性怪兽任意数量解放才能发动。解放的怪兽数量的「幻兽机衍生物」（机械族·风·3星·攻/守0）在自己场上特殊召唤。「垂直着陆」在1回合只能发动1张。,,,,,,,,,,,,,,,,
904186,幻兽机衍生物,由「垂直着陆」的效果特殊召唤。,,,,,,,,,,,,,,,,
911883,粗人预料,①：自己场上没有怪兽存在的场合才能发动。从卡组把1只4星以下的通常怪兽特殊召唤。,,,,,,,,,,,,,,,,
917796,我我我组队,自己场上的全部名字带有「我我我」的怪兽的攻击力直到下次的自己的准备阶段时上升自己场上的名字带有「我我我」的怪兽数量×500的数值。「我我我组队」在1回合只能发动1张。,,,,,,,,,,,,,,,,
923596,齿轮齿轮铠甲人,这张卡1回合只有1次可以变成里侧守备表示。这张卡反转时，可以从卡组把「齿轮齿轮铠甲人」以外的1只名字带有「齿轮齿轮」的怪兽加入手卡。,变成里侧守备,检索,,,,,,,,,,,,,,
938717,起动兵长 指挥旋转者,"这个卡名的①的效果1回合只能使用1次。
①：以自己的场上·墓地最多2只机械族「零件」怪兽为对象才能发动（同名卡最多1张）。这张卡从手卡特殊召唤。那之后，作为对象的自己的「零件」怪兽当作装备卡使用给这张卡装备。
②：这张卡的攻击力上升这张卡的效果装备的怪兽数量×1000。",,,,,,,,,,,,,,,,
952523,库拉莉亚之虫惑魔,"昆虫族·植物族怪兽2只
这个卡名的②③的效果1回合各能使用1次。
①：连接召唤的这张卡不受陷阱卡的效果影响。
②：只要这张卡在怪兽区域存在，自己发动的「洞」通常陷阱卡以及「落穴」通常陷阱卡在发动后可以不送去墓地，直接盖放。
③：自己结束阶段，以自己墓地1只「虫惑魔」怪兽为对象才能发动。那只怪兽守备表示特殊召唤。",,是否不送去墓地而盖放？,,,,,,,,,,,,,,
967928,惩罚游戏！,"对方的手卡4张的时候，选择下面1个效果发动。
●对方下个抽卡阶段不能抽卡。
●这个回合对方不能发动魔法·陷阱卡。",对方下个抽卡阶段不能抽卡,这个回合对方不能发动魔法·陷阱卡,,,,,,,,,,,,,,
975299,巨大要塞 泽洛斯,"①：作为这张卡的发动时的效果处理，可以从卡组把1张「头目连战」加入手卡。
②：自己场上的「巨大战舰」怪兽的攻击力·守备力上升500，不会成为对方的效果的对象，不会被对方的效果破坏。
③：1回合1次，自己主要阶段才能发动。从手卡把1只「巨大战舰」怪兽特殊召唤。
④：自己场上有「巨大战舰」怪兽召唤·特殊召唤的场合发动。给那些怪兽放置1个自身的效果使用的指示物。",是否把「头目连战」加入手卡？,,,,,,,,,,,,,,,
980973,武装龙 LV3,①：自己准备阶段把场上的这张卡送去墓地才能发动。从手卡·卡组把1只「武装龙 LV5」特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
981540,半伤不破,选择场上1只怪兽才能发动。这个回合，选择的怪兽不会被战斗破坏，那只怪兽的战斗发生的对自己的战斗伤害变成一半。,,,,,,,,,,,,,,,,
983995,篮板球,要让场上的卡回到手卡的效果由对方发动时才能发动。那个效果无效，从对方的手卡·场上选1张卡送去墓地。此外，盖放的这张卡被对方破坏送去墓地时，从卡组抽1张卡。,抽卡,,,,,,,,,,,,,,,
984114,特快机人,①：这张卡召唤·反转召唤·特殊召唤成功时，以「特快机人」以外的自己墓地2只「机人」怪兽为对象才能发动。那些怪兽加入手卡。,加入手牌,,,,,,,,,,,,,,,
987311,DDD 疾风王 亚历山大,"「DD」调整＋调整以外的怪兽1只以上
「DDD 疾风王 亚历山大」的效果1回合只能使用1次。
①：这张卡在怪兽区域存在，自己场上有这张卡以外的「DD」怪兽召唤·特殊召唤的场合，以自己墓地1只4星以下的「DD」怪兽为对象才能发动。那只怪兽特殊召唤。",特殊召唤,,,,,,,,,,,,,,,
1003028,老虎狗潜水员,对方场上有怪兽存在，自己场上表侧表示存在的怪兽只有4星怪兽的场合，这张卡可以从手卡特殊召唤。这个方法的「老虎狗潜水员」的特殊召唤1回合只能有1次。把这张卡作为超量召唤的素材的场合，不是战士族怪兽的超量召唤不能使用。,,,,,,,,,,,,,,,,
1003840,星光立交桥,"「星光立交桥」的①②的效果1回合各能使用1次。
①：把自己场上1只调整解放才能把这个效果发动。和解放的怪兽等级不同的1只「同调士」怪兽从卡组特殊召唤。
②：对方回合自己从额外卡组把同调怪兽特殊召唤的场合，以场上1张卡为对象发动。那张卡回到持有者卡组。",特殊召唤,,,,,,,,,,,,,,,
1005587,炼狱的落穴,①：对方把攻击力2000以上的怪兽特殊召唤时才能发动。选那1只攻击力2000以上的怪兽，把效果无效并破坏。,,,,,,,,,,,,,,,,
1006081,废品变更者,"「废品变更者」的效果1回合只能使用1次。
①：这张卡召唤·特殊召唤成功的场合，可以以场上1只「废品」怪兽为对象从以下效果选择1个发动。
●作为对象的怪兽的等级上升1星。
●作为对象的怪兽的等级下降1星。",等级变更,等级上升1星,等级下降1星,,,,,,,,,,,,,
1033312,苦涩的决断,"这个卡名的卡在1回合只能发动1张。
①：从卡组把1只4星以下的通常怪兽送去墓地，那1只同名怪兽从卡组加入手卡。",,,,,,,,,,,,,,,,
1036974,不幸,选择对方场上表侧表示存在的1只怪兽发动。给与对方基本分选择的怪兽的原本攻击力一半的伤害。使用这个效果的回合，自己的怪兽不能攻击。,,,,,,,,,,,,,,,,
1045143,齿轮齿轮人 Mk-2,这张卡召唤·反转召唤成功时，可以从自己的手卡·墓地选1只名字带有「齿轮齿轮」的怪兽表侧守备表示特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
1050186,星因士 天市右垣七,"「星因士 天市右垣七」的效果1回合只能使用1次。
①：这张卡召唤·反转召唤·特殊召唤成功的场合才能发动。从卡组把「星因士 天市右垣七」以外的1张「星守」卡送去墓地。",送去墓地,,,,,,,,,,,,,,,
1050355,黯黑之梦魔镜,"这个卡名的②的效果1回合只能使用1次。
①：只要自己场上有暗属性「梦魔镜」怪兽存在，每次对方对怪兽的特殊召唤成功，给与对方300伤害。
②：自己·对方的结束阶段，把自己的场地区域的这张卡除外才能发动。从手卡·卡组把1张「圣光之梦魔镜」发动。",,,,,,,,,,,,,,,,
1050684,废铁区,从自己卡组把1只名字带有「废铁」的调整加入手卡。,,,,,,,,,,,,,,,,
1061200,方程式运动员市街大奖赛,"这个卡名的③的效果1回合只能使用1次。
①：只要这张卡在场地区域存在，场上的「方程式运动员」怪兽的等级只在主要阶段以及战斗阶段内上升2星。
②：自己场上的「方程式运动员」怪兽不会成为对方的效果的对象。
③：场上的表侧表示的这张卡被效果破坏的场合才能发动。从卡组把「方程式运动员市街大奖赛」以外的1张「方程式运动员」卡加入手卡。",,,,,,,,,,,,,,,,
