id,ot,alias,setcode,type,atk,def,level,race,attribute,category
4179255,3,0,0,8225,2100,3000,7,8192,32,258
4179849,3,0,0,17,1800,1500,5,1024,1,0
4192696,3,0,8551,33,1700,1000,4,1024,1,4456448
4206964,3,0,76,4,0,0,0,0,0,2
4215636,3,0,55,524290,0,0,0,0,0,262144
4227096,11,0,0,65538,0,0,0,0,0,0
4230620,3,0,0,131074,0,0,0,0,0,1056768
4239451,3,0,159,16777249,0,800,50528258,64,2,8192
4252828,3,0,0,33,1200,200,3,262144,2,16785408
4253484,3,0,25,33,700,2100,4,256,1,270848
4259068,3,0,0,131074,0,0,0,0,0,0
4266839,3,0,0,33,300,800,2,8,32,8388608
4280258,11,0,0,67108897,-2,135,4,4,8,2147483648
4280259,11,4280258,0,67108897,-2,135,4,4,8,2147483648
4290468,3,0,291,8225,2200,2000,6,1024,8,40960
4333086,3,0,217,4,0,0,0,0,0,7
4334811,3,0,36,33,900,1200,3,32,1,3146024
4335427,3,0,0,33554465,3600,3400,11,4,32,4
4335645,3,0,0,33,1200,800,4,8,32,2
4357063,3,0,112,524290,0,0,0,0,0,262144
4367330,3,0,241,33,800,800,4,32768,1,3222274064
4376658,3,0,4288,33,1850,1500,4,2,4,2375680
4376659,3,4376658,4288,33,1850,1500,4,2,4,2375680
4388680,3,0,262,161,2400,0,6,16,32,8716
4392470,1,0,0,17,1350,1200,5,2,1,0
4404099,3,0,0,33,1700,1400,4,262144,2,67117056
4408198,1,0,370,65538,0,0,0,0,0,1074003968
4417407,3,0,4123,33,1200,1700,4,32,8,17565696
4417408,3,31533705,4123,16401,0,0,3,32,8,0
4423206,3,0,4109,8388641,1600,500,3,1,1,3407872
4433488,3,0,280,4,0,0,0,0,0,262145
4440873,3,0,0,1048580,0,0,0,0,0,72
4446672,3,0,7,2,0,0,0,0,0,4194306
4450854,3,0,4266,4,0,0,0,0,0,16
4466015,3,0,80,4,0,0,0,0,0,71303168
4474060,3,0,4334,33,100,100,1,32,8,8208
4478086,11,0,0,67108897,800,6,2,16777216,32,262656
4483989,3,0,0,131076,0,0,0,0,0,138414080
4538826,3,0,207,50331681,3000,2500,16842760,8192,32,4194856
4542651,3,0,207,131074,0,0,0,0,0,8192
4545683,3,0,12307,33554465,0,0,1,32,1,274432
4545854,3,0,115,524290,0,0,0,0,0,16785408
4549095,3,0,132,33,0,1100,3,1,4,8192
4550066,3,0,0,33,1800,800,4,16777216,8,262144
4587638,3,0,0,131076,0,0,0,0,0,1073152
4591250,3,0,4,97,2800,2400,8,1,1,17055744
4611269,3,0,0,33,1900,200,4,524288,2,16384
4614116,3,0,0,262146,0,0,0,0,0,8192
4628897,3,0,0,97,4000,4000,10,256,1,2147745793
4638410,3,0,0,131076,0,0,0,0,0,33554432
4647954,3,0,8318,33,900,300,4,1,16,1074004480
4682617,11,0,4332,4,0,0,0,0,0,263424
4688231,3,0,225,97,2600,1000,6,1048576,4,263216
4694209,11,0,0,33,1600,500,4,8,32,83894272
4709881,11,0,253,67108897,2000,5,2,16777216,4,270336
4722253,3,0,0,33554465,2800,2200,8,1,16,2148794369
4729591,3,0,331,67108897,0,128,1,32,2,262144
4732017,3,0,0,33,1600,400,4,128,4,256
4740489,3,0,0,524290,0,0,0,0,0,262160
4756629,3,0,10,33,1600,1550,4,2,32,1040
4779091,3,0,0,33554465,0,0,11,8,32,21233666
4779823,3,0,56,8225,2600,2000,7,8192,16,8388780
4786063,3,0,4250,33,800,800,2,32,4,16777216
4796100,3,0,27,97,2100,1800,6,16384,8,262144
4807253,3,0,198,33,1200,1600,4,2,4,4194304
4810585,3,0,311,131076,0,0,0,0,0,327692
4810828,3,0,0,161,2600,2800,7,8192,16,2147483660
4820694,3,0,83,131074,0,0,0,0,0,4194304
4837861,3,0,20499,33554465,3000,0,10,32,32,40960
4848423,3,0,0,33,2200,100,4,1,2,8388608
4849037,3,0,0,129,1950,1850,6,1,1,4194304
4857085,3,0,0,262146,0,0,0,0,0,0
4861205,3,0,0,131074,0,0,0,0,0,1310720
4869446,3,0,0,131076,0,0,0,0,0,2048
4896788,3,0,0,33,100,100,1,4,16,256
4904633,11,0,157,131076,1450,1950,9,2,32,263168
4904812,3,0,2,33,1200,600,3,64,2,512
4906301,11,0,0,33,600,1300,3,1,32,65536
4914353,3,0,0,67108897,1200,130,2,16777216,32,270336
4918855,3,0,142,33,2800,2100,8,16,32,2147745792
4920010,3,0,0,17,900,200,2,8,32,0
4923662,3,0,207,4,0,0,0,0,0,4194306
4929256,3,0,0,33,2400,1000,6,64,2,1
4931121,3,0,0,4,0,0,0,0,0,2097218
4931562,1,0,0,17,600,1000,3,32768,1,0
4939890,11,0,157,2097185,800,200,3,2,32,512
4941482,3,0,0,33,500,1800,4,2048,1,4096
4991081,1,0,100,33,2000,2500,7,8192,8,2424840
4997565,3,0,72,8388641,1200,2500,3,2048,8,3221497856
4998619,3,0,227,33554465,0,0,4,16384,16,304640
5008836,3,0,222,33,-2,-2,10,2,32,8192
5010422,3,0,204,2097185,1300,0,3,4,32,4194306
5014629,3,0,0,8388641,1900,1000,3,131072,2,4194304
5026221,3,0,0,131076,0,0,0,0,0,262144
5037726,3,0,0,4,0,0,0,0,0,262144
5041348,3,0,300,8225,3000,0,8,8388608,32,40964
5043010,11,0,0,67108897,2500,170,4,16777216,16,262160
5043011,11,5043010,0,67108897,2500,170,4,16777216,16,262160
5043012,11,5043010,0,67108897,2500,170,4,16777216,16,262160
5050644,3,0,201,524290,0,0,0,0,0,0
5052212,3,0,0,65538,0,0,0,0,0,8192
5053103,3,0,0,17,1700,1000,4,32768,1,0
5067884,3,0,216,16777249,2500,1800,50528261,32,2,163840
5087128,11,0,258,33,1100,2000,2,8192,32,262146
5126490,3,0,9,33554465,3000,3000,10,2,16,29622272
5128859,3,0,602120,97,2800,2300,8,1,2,64
5130393,11,0,0,33,1000,1000,4,2,32,262656
5133471,11,0,123,2,0,0,0,0,0,1
5153769,3,0,208,4,0,0,0,0,0,262144
5177985,3,0,217,33,600,0,2,16,4,270336
5183693,3,0,0,262146,0,0,0,0,0,8224
5186893,3,0,59,33,2400,2000,7,16,32,1311744
5206415,3,0,284,33554465,3000,2000,9,4096,16,33816588
5220687,11,0,120,2097185,1100,1800,4,16384,1,1311232
5230799,3,0,264,33,1600,200,3,8,16,256
5237827,3,0,48,33,1500,200,4,4,16,1028
5244497,3,0,0,33,1400,1600,4,1,16,2
5253985,11,0,0,65538,0,0,0,0,0,0
5255013,3,0,196,131074,0,0,0,0,0,33554464
5257687,3,0,0,2097185,200,100,2,8,2,135168
5259518,3,0,4339,33,1200,2400,8,1024,32,262144
5265750,3,0,0,17,1600,900,4,1,2,0
5284653,3,0,10,33,450,2050,4,128,32,-2147483648
5285665,3,0,12296,33554465,800,1200,4,1,2,262146
5288597,11,0,0,2,0,0,0,0,0,262144
5291803,3,0,5374064,33,1800,900,5,256,1,262144
5298175,3,0,302,33,0,0,4,2,2,262148
5309481,3,0,0,8225,2450,0,6,16,32,-2146435072
5318639,11,0,0,65538,0,0,0,0,0,1
5325155,3,0,289,4129,0,2000,2,16,1,262144
5325424,3,0,0,4,0,0,0,0,0,1024
5329790,3,0,0,67108897,1000,40,2,16777216,32,16842752
5338223,3,0,0,2,0,0,0,0,0,262144
5352328,1,0,370,33,100,800,4,2,16,1082392832
5361647,3,0,132,33,2000,0,4,1,4,1040
5361816,3,0,4218,33,1900,500,4,1,16,65795
5368615,3,0,22,65,2200,1600,6,32,1,0
5370235,3,0,16531,33,800,2100,4,32,32,268435980
5371656,3,0,0,262146,0,0,0,0,0,8192
5373478,11,0,4243,33,1500,1000,4,32,16,8192
5376159,3,0,0,4,0,0,0,0,0,536870916
5388481,3,0,0,17,1700,1150,4,128,4,0
5399521,3,0,4198,16777249,2300,1100,16842757,32,8,67371024
5402805,11,0,300,67108865,3000,388,3,8388608,32,0
5405694,3,0,4303,129,3000,2500,8,1,1,0
5434080,3,0,0,17,1450,1700,4,8,1,0
5438492,3,0,0,33,1100,1200,4,1,1,3408384
5439384,3,0,0,2,0,0,0,0,0,539230212
5464695,3,0,0,17,1850,0,4,128,4,0
5466615,3,0,343,131076,0,0,0,0,0,2147483908
5479217,3,0,34,4,0,0,0,0,0,3
5489987,3,0,230,33554465,2000,2000,3,1,32,270600
5494820,3,0,0,262146,0,0,0,0,0,16384
5498296,3,0,6,33,500,500,2,8,32,512
5506791,3,0,208,16777249,100,1800,33685507,2,8,50332160
5519829,3,0,0,4129,400,1500,3,4,1,8192
5524387,11,0,299,67108897,2500,42,3,16777216,2,16778264
5530780,1,0,370,8388641,1400,2800,4,1,16,2164269056
5554990,3,0,14,4129,300,0,3,4096,16,64
5556499,3,0,54,33,2500,1600,7,32,1,263235
5556668,3,0,0,2,0,0,0,0,0,0
5560911,11,0,0,4129,1000,3000,7,8192,32,262176
5562461,3,0,0,1048580,0,0,0,0,0,2149580803
5577649,3,0,36,4,0,0,0,0,0,1
5592689,3,0,272,33,0,0,1,1024,32,4456448
5600127,3,0,0,65,2200,2000,7,64,2,0
5606466,3,0,76,4,0,0,0,0,0,6
5609226,3,0,0,4,0,0,0,0,0,16777216
5614808,3,0,0,8225,2800,2000,8,131072,2,311298
5616412,3,0,0,4,0,0,0,0,0,2
5628232,3,0,90,17,1200,1000,4,64,2,0
5640330,3,0,0,33,1400,1800,4,2,32,67108865
5641251,11,0,263,131076,0,0,0,0,0,134479874
5645210,3,0,0,33,2800,2400,8,4,16,8192
5650082,11,0,0,4,0,0,0,0,0,16
5672432,3,0,159,4,0,0,0,0,0,0
5697558,3,0,0,524290,0,0,0,0,0,68096
5703682,3,0,0,2,0,0,0,0,0,8192
5728014,3,0,0,4,0,0,0,0,0,262144
5758500,3,0,0,2,0,0,0,0,0,4
5763020,3,0,0,33,0,500,2,256,32,262144
5772618,3,0,8214,8225,3000,2800,8,32,8,2147484163
5779502,3,0,0,131076,0,0,0,0,0,0
5780210,3,0,87,4129,800,600,3,8,8,262144
5795882,11,0,142,131074,0,0,0,0,0,8388608
5795980,3,0,190,65538,0,0,0,0,0,0
5817857,3,0,29,33,2500,1700,5,16,1,16777216
5818294,3,0,136,33,1700,1200,4,16384,16,2147483648
5818798,3,0,27,17,1500,1200,4,16384,1,0
5821478,11,0,366,67108897,3000,135,4,16777216,32,4259842
5832914,3,0,98,4,0,0,0,0,0,32
5846183,3,0,331,33,0,0,1,32,2,16777220
5851097,11,0,0,131076,0,0,0,0,0,0
5861892,3,0,5,33554465,4000,4000,10,4,16,-2012994557
5901497,3,0,0,33,350,300,1,1,1,131072
5908650,3,0,4251,33,2300,1700,7,4,16,0
5914184,3,0,0,131076,0,0,0,0,0,4194304
5915629,3,0,0,4,0,0,0,0,0,256
5916510,1,0,0,8388641,1900,1000,4,4,16,1074003968
5929801,3,0,186,33,500,1500,4,512,32,262656
5969957,11,0,258,33,0,2100,4,8192,32,262144
5972394,3,0,0,2,0,0,0,0,0,262144
5973663,3,0,0,131074,0,0,0,0,0,68427779
5975022,3,0,25,33,800,400,3,131072,2,262658
5990062,3,0,0,2,0,0,0,0,0,0
5998840,3,0,4109,33,1900,1000,4,32768,1,537133056
6007213,11,0,0,33554465,0,0,10,128,4,270337
6021033,3,0,0,8225,2400,1500,6,16,4,1311744
6022371,3,0,0,33554465,2800,2600,10,262144,2,270336
6039967,11,0,142,33,600,2000,5,16,32,270848
6061630,11,0,0,33,1700,1400,4,2,1,67372032
6075533,3,0,0,4,0,0,0,0,0,2147483652
6075801,3,0,0,33,1700,300,4,1,16,33816576
6077601,3,0,4587693,2,0,0,0,0,0,268697600
6103114,1,0,0,17,800,900,3,524288,1,0
6103294,3,0,0,33,600,400,3,2,16,65536
6104968,3,0,0,2097185,900,600,3,16384,1,262144
6112401,3,0,0,4,0,0,0,0,0,8448
6128460,3,0,0,33,300,200,1,16,32,16777728
6133894,3,0,0,33554465,2800,2300,8,8,32,262208
6137095,3,0,0,1048580,0,0,0,0,0,-2147483648
6142213,3,0,0,4129,0,0,2,32,8,20971520
6142488,3,0,169,33,100,100,1,4,1,262144
6148016,3,0,114,4,0,0,0,0,0,262144
6150044,3,0,0,97,3800,2500,9,1,16,2147483648
6150045,3,6150044,0,97,3800,2500,9,1,16,2147483648
6165656,3,0,277024840,8388641,3500,2500,9,32,32,37748736
6172122,3,0,4587579,2,0,0,0,0,0,268697600
6178850,3,0,0,262146,0,0,0,0,0,16785408
6182103,3,0,343,97,3500,3000,10,1048576,32,2147484692
6186304,3,0,0,131074,0,0,0,0,0,0
6203182,3,0,0,262146,0,0,0,0,0,2147815426
6205579,3,0,0,33,0,0,1,2048,32,268435456
6214884,3,0,6,33,1800,400,4,8,32,64
6247535,11,0,271,8388641,3000,2500,4,8192,32,33824772
6256844,3,0,4098,33,1500,1300,4,32,8,512
6260554,3,0,0,1048580,0,0,0,0,0,-2147483645
6276588,3,0,2818065,33,1700,1500,4,32,1,264192
6283472,3,0,224,16777249,1750,0,50528260,8192,1,0
6284176,11,0,321,8388641,2400,2400,6,1024,2,8194
6285791,3,0,62,33,1400,700,3,16384,1,16
6297941,3,0,0,17,850,800,3,16384,1,0
6309986,3,0,0,2,0,0,0,0,0,262144
6311717,3,0,302,33,0,0,1,2,16,262152
6320631,3,0,29,33,1200,1000,4,256,1,512
6330307,3,0,4222,33,0,0,1,8,32,16809984
6337436,3,0,152,33,1600,1200,4,2,32,4194304
6343408,3,0,0,2,0,0,0,0,0,0
6351548,3,0,0,33,1400,1200,4,1,16,40
6353603,11,0,121,33,1600,1200,4,32768,4,514
6357341,3,0,0,4,0,0,0,0,0,0
6367785,1,0,0,17,950,1000,3,2,16,0
6368038,3,0,189,17,2300,2100,7,1,1,0
6368039,3,6368038,189,17,2300,2100,7,1,1,0
6374519,3,0,347,65538,0,0,0,0,0,262160
6387204,3,0,7344200,8388641,3300,3300,7,32,16,0
6390406,3,0,0,2,0,0,0,0,0,1536
6400512,1,0,0,17,750,700,2,32,32,0
6417578,11,0,4587677,65538,0,0,0,0,0,262144
6430659,3,0,0,131074,0,0,0,0,0,131136
6438003,3,0,311,33,1100,1800,4,32768,4,9240
6442944,3,0,0,33,2500,1000,8,262144,2,262144
6459419,3,0,4,4,0,0,0,0,0,262146
6471156,3,0,0,131074,0,0,0,0,0,262148
6480253,3,0,0,33,800,1200,3,32,1,1040
6483224,3,0,0,33,1400,1200,4,8192,16,262144
6494106,3,0,297,4,0,0,0,0,0,16
6498706,3,0,70,2,0,0,0,0,0,262144
6511113,3,0,4234,8388641,300,2500,4,1024,1,50331656
6540606,3,0,20812,4,0,0,0,0,0,2097216
6544078,3,0,0,33,2200,1000,6,4,8,262144
6552938,3,0,186,33,0,1600,4,512,32,4456448
6552971,3,0,310,2,0,0,0,0,0,4194816
6556178,11,0,271,262146,0,0,0,0,0,262404
6568731,3,0,0,8225,2700,1600,7,64,2,2151677955
6579928,3,0,4157,33,1900,1000,4,1,1,516
6588580,3,0,2,8225,2400,1200,8,32,4,4202496
6595475,3,0,314,2,0,0,0,0,0,512
6602300,3,0,0,97,2800,2300,8,128,4,4194304
6614221,3,0,0,33,0,0,7,2,2,8192
6616912,3,0,74,33,0,0,10,4,2,16777504
6622715,11,0,257,67108897,2300,134,3,16777216,16,16785408
6625096,3,0,0,33,0,0,1,131072,2,262144
6628343,3,0,0,33,500,2000,4,1,16,512
6631034,3,0,0,17,2600,1700,6,65536,2,0
6691855,3,0,0,4,0,0,0,0,0,8192
6713443,3,0,124,4,0,0,0,0,0,262656
6728559,3,0,317,33554465,2500,3000,11,8388608,32,17039362
6733059,3,0,0,131076,0,0,0,0,0,6
6740720,3,0,0,17,2500,2300,7,8192,16,0
6764709,11,0,263,33554465,0,2000,7,32,32,8195
6766208,3,0,4271,8225,3000,2500,10,8,8,270336
6783559,3,0,0,2097185,1500,1000,3,2048,1,4194304
6795211,3,0,0,131074,0,0,0,0,0,1310720
6799227,3,0,0,4,0,0,0,0,0,8192
6830480,3,0,43,16777249,0,2000,168427521,1,32,8192
6836211,3,0,90,33,1800,1500,5,64,2,262144
6840573,3,0,0,65,1380,1530,5,8,32,0
6849042,3,0,0,33,2700,1400,8,65536,1,256
6850209,3,0,69,65538,0,0,0,0,0,262144
6853254,11,0,0,2,0,0,0,0,0,262144
6855503,3,0,0,97,2500,2000,8,8,32,262144
6859683,3,0,0,4,0,0,0,0,0,8
6890729,3,0,256,4,0,0,0,0,0,262196
6901008,3,0,0,4129,1500,300,3,8,32,536870920
6903857,3,0,0,33,1900,0,4,1,1,2051
6909330,3,0,0,524290,0,0,0,0,0,4194306
6917479,11,0,142,33,2400,1000,6,16,32,266240
6924874,3,0,100,33,1200,600,4,8192,8,8195
6930746,3,0,0,33,2000,0,8,8192,32,262144
6958551,3,0,98,2,0,0,0,0,0,4194304
6967870,3,0,26,33,1200,1000,3,1,32,129
6979239,3,0,0,33,900,400,3,1024,1,4194304
6983839,11,0,0,8388641,2100,2000,4,8388608,8,1
6990577,11,0,0,33554465,2000,600,4,8192,8,8194
6992184,3,0,242,4,0,0,0,0,0,16777216
7019529,3,0,0,33,1000,800,3,2048,8,8192
7021574,3,0,164,33,300,200,1,8,32,8704
7025445,3,0,0,33,2200,0,6,256,1,262144
7030340,3,0,0,65538,0,0,0,0,0,8196
7044562,3,0,0,2,0,0,0,0,0,512
7076131,3,0,0,4,0,0,0,0,0,8
7080743,3,0,0,33,1800,1000,4,32,1,8192
7084129,3,0,0,33,1600,100,3,2,32,528
7089711,3,0,0,2097185,450,500,2,16384,1,16
7092142,3,0,0,4,0,0,0,0,0,4456448
7093411,3,0,4148,33,1800,1200,4,16384,8,16777728
7127502,3,0,15859930,16777249,1950,0,84213764,8192,32,2147483650
7133305,3,0,0,2,0,0,0,0,0,262144
7142724,1,0,364,524290,0,0,0,0,0,9216
7150545,3,0,0,33,1600,500,4,131072,2,1074003968
7152333,3,0,135,33,1800,0,4,8,32,262144
7153114,3,0,0,131074,0,0,0,0,0,16777216
7161742,3,0,4339,33,0,0,1,1024,32,262148
7165085,3,0,0,2,0,0,0,0,0,1
7171149,3,0,458850,4194337,3000,3000,8,32,1,212992
7180418,3,0,110,33,2400,1400,4,256,16,67108864
7183277,3,0,56,33,1200,1800,3,32768,16,33554568
7194917,3,0,72,8388641,0,3000,4,256,1,10240
7198399,3,0,8354,33,1600,1000,4,2,2,1319168
7200041,3,0,0,33,800,800,5,32,16,83894272
7225792,1,0,0,17,1300,1400,4,16384,1,0
7241272,3,0,0,33,2000,1500,5,8192,32,268435457
7243511,3,0,0,97,2800,200,6,16384,1,2
7264861,3,0,11,33,1600,1200,3,16384,32,0
7268133,3,0,159,33,0,0,1,1,16,270336
7279373,3,0,4332,16777249,1000,1000,151584772,8,32,16809984
7291576,3,0,4157,4129,500,2100,2,1,4,20
7304544,3,0,42,33,100,100,2,1024,1,1311744
7305060,3,0,224,16777249,0,1950,50528260,8192,1,0
7320132,1,0,20546,2,0,0,0,0,0,262656
7337976,3,0,197,131074,0,0,0,0,0,8
7359741,3,0,0,17,1850,800,4,32,32,0
7369217,3,0,0,1057,1000,500,7,64,2,50593792
7373632,11,0,0,2,0,0,0,0,0,262144
7391448,3,0,82,8225,2800,2000,6,1,1,263168
7392745,3,0,0,2097185,300,300,3,16,1,786432
7392746,3,0,0,16401,100,300,1,16,1,0
7394770,3,0,70,131074,0,0,0,0,0,268697600
7403341,11,0,280,1048580,0,0,0,0,0,2147483652
7405310,3,0,0,65538,0,0,0,0,0,4
7407724,11,0,321,33,2400,1000,6,1024,2,270340
7409792,11,0,0,33,1600,600,4,16384,8,262144
7443908,3,0,0,33,2100,0,5,1,1,335872
7445307,3,0,0,33,2800,1000,8,16777216,32,262148
7452945,3,0,8314,262146,0,0,0,0,0,16777216
7459013,3,0,6,17,1800,1500,4,8,32,0
7478431,3,0,42,33,500,0,2,1024,1,-2147483646
7480763,3,0,151,67108897,1500,5,2,4,16,262657
7489323,3,0,0,33,300,250,1,16384,1,2105344
7496001,3,0,341,131074,0,0,0,0,0,512
7500772,3,0,0,33,1000,1800,5,131072,2,262144
7512044,3,0,0,2,0,0,0,0,0,0
7526150,1,0,0,17,900,1600,4,32,1,0
7540107,3,0,252,33,800,0,1,1,1,16785928
7541475,3,0,0,33,2300,2100,6,8192,16,2048
7548747,11,0,336,65538,0,0,0,0,0,0
7562372,3,0,0,17,1500,1800,5,32,32,0
7563579,3,0,198,16777249,1000,1000,84213764,2,4,4456448
7565547,3,0,0,4,0,0,0,0,0,0
7572887,3,0,0,33,1500,1600,4,1,16,4
7573135,3,0,25,33,2600,1000,8,512,32,262144
7574904,3,0,343,33,3000,1000,8,32,4,33817620
7576264,3,0,27,33,1700,0,4,32768,1,16384
7582066,3,0,0,8225,2400,1800,6,1048576,8,8200
7593748,3,0,4227,8388641,0,2000,4,32,32,69632
7602840,3,0,22,33,1200,1200,6,32,16,1310720
7610394,3,0,297,2,0,0,0,0,0,33816580
7610395,3,0,297,16401,400,400,1,8,32,0
7614732,3,0,70,2,0,0,0,0,0,0
7617062,3,0,141,524290,0,0,0,0,0,67584
7617253,3,0,0,4,0,0,0,0,0,66048
7623640,3,0,6,33,100,300,1,8,32,263232
7625614,3,0,0,262146,0,0,0,0,0,65536
7631534,3,0,335,97,1700,2100,5,1,16,2147483648
7634581,3,0,0,33554465,-2,0,10,32,32,17047552
7653207,3,0,0,2,0,0,0,0,0,8192
7670542,1,0,0,17,600,1300,3,8,32,0
7672244,3,0,0,2,0,0,0,0,0,4096
7700132,3,0,62,2097185,1500,2400,6,524288,16,4194304
7714344,3,0,159,33,800,1500,4,32768,16,262148
7721912,3,0,4218,33,800,400,2,1,16,536871424
7733560,3,0,74,33,0,0,10,4,4,16777248
7736719,3,0,0,33,0,600,3,64,8,288
7778726,11,0,0,67108897,1400,5,2,4,16,8216
7799906,3,0,19202207,16777249,2500,2000,16842760,2,16,262912
7802006,3,0,0,2097185,500,200,2,2,32,67108864
7805147,11,0,0,33,700,800,2,8192,1,262144
7805359,3,0,0,17,900,800,3,512,1,0
7811875,3,0,0,1048580,0,0,0,0,0,2147483650
7817703,3,0,38,262146,0,0,0,0,0,4202496
7841112,3,0,63,8225,3800,3000,10,8192,8,2147746851
7841921,3,0,189,33,2300,2100,7,1,16,512
7845138,3,0,0,33,-2,0,5,16,32,270336
7850740,11,0,115,33,1200,1800,4,262144,2,1074003968
7852509,3,0,0,131076,0,0,0,0,0,4194306
7852510,3,7852509,0,131076,0,0,0,0,0,4194306
7852878,3,0,0,33,3000,1800,8,16384,1,262146
7864030,3,0,154,33,500,300,1,32,1,16777216
7868571,3,0,225,16777233,1700,100,16842755,1048576,4,512
7892180,3,0,0,17,400,1000,2,64,2,0
7902349,3,0,64,17,200,300,1,2,32,0
7913375,3,0,0,33,1000,2000,4,64,2,262144
7914843,3,0,0,2097185,200,1400,3,2048,16,12288
7922915,3,0,0,4,0,0,0,0,0,2147745796
7925734,3,0,0,33,0,0,1,16777216,4,262404
7935043,3,0,0,4,0,0,0,0,0,18874368
7953868,3,0,0,33,1000,1700,4,16,32,1313792
7969770,3,0,0,33,0,0,1,1048576,32,0
7984540,3,0,8536,67108897,0,40,2,1024,1,66592
7986397,3,0,262,130,0,0,0,0,0,10
7987191,3,0,271,161,3000,2500,8,8192,32,0
8034697,3,0,0,33,2000,1000,5,2,32,67117058
8038143,3,0,0,1048580,0,0,0,0,0,2147483680
8041569,3,0,57,4129,200,200,3,128,4,3
8057630,3,0,0,131076,0,0,0,0,0,4456448
8058240,1,0,0,17,1000,1100,3,4,16,0
8062132,3,0,0,33554465,0,0,10,524288,32,100934656
8078366,3,0,119,33,1400,0,3,262144,2,1056768
8083925,11,0,4433,65538,0,0,0,0,0,262208
8091563,3,0,133,33,1200,1600,4,32,1,262144
8102334,3,0,0,33,100,2000,4,256,1,2147483648
8124921,3,0,64,17,200,300,1,2,32,0
8129306,11,0,321,33,800,1800,4,1024,2,262144
8131171,3,0,0,33,300,250,1,524288,2,1024
8148322,3,0,4587763,65538,0,0,0,0,0,268697600
8165596,11,0,365348716616,8388641,2500,3000,8,1,16,3238003200
8175346,3,0,0,33,200,100,3,8192,4,512
8192327,3,0,275,33554465,2800,2200,8,4,16,262146
8198620,3,0,0,97,3000,0,8,8192,32,17563648
8198621,3,0,0,16401,-2,0,0,16,32,0
8198712,3,0,0,130,0,0,0,0,0,262144
8200556,3,0,343,33,500,0,3,1048576,2,262660
8201910,3,0,0,33,550,500,2,64,2,2105344
8226374,3,0,4227,33,0,100,4,32,32,262144
8233522,3,0,1,4129,1000,1000,3,32,32,2097156
8240199,3,0,0,4129,0,1500,1,2,16,262664
8243121,3,0,247,4,0,0,0,0,0,8192
8251996,3,0,15,2,0,0,0,0,0,3
8264361,1,0,281018559,67108897,1850,5,2,2,32,262144
8267140,3,0,0,65538,0,0,0,0,0,4
8275702,3,0,52,2,0,0,0,0,0,262144
8279188,3,0,0,131076,0,0,0,0,0,68
8284390,3,0,8214,33,1800,0,5,32,8,270336
8310162,3,0,35,8225,4000,4000,10,8192,32,263168
8316565,3,0,0,1048580,0,0,0,0,0,2147483651
8316661,3,0,53,4129,400,200,2,8,16,536870912
8321183,3,0,181,65538,0,0,0,0,0,262148
8323633,3,0,0,131076,0,0,0,0,0,4
8327462,3,0,0,65,1900,1700,6,512,8,0
8339504,3,0,115,2,0,0,0,0,0,262144
8353769,1,0,0,17,2100,1600,6,8,8,0
8372133,3,0,0,33,1600,0,4,8,32,262148
8384771,3,0,159,16777249,900,2400,16842757,16384,1,16777216
8387138,3,0,72,8388641,2200,1000,4,32,2,1090781184
8396952,3,0,5,33,1100,1100,4,4,16,142614528
8400623,3,0,0,33554465,-2,-2,8,524288,32,270339
8414337,3,0,16,4,0,0,0,0,0,0
8437145,3,0,197,65538,0,0,0,0,0,33554432
8454126,3,0,287,161,2000,0,2,2,8,262147
8463720,3,0,4271,97,3000,2500,8,8,32,16385
8471389,3,0,0,17,1200,1400,4,32,4,0
8483333,3,0,0,33,2800,2500,8,16384,1,262144
8487449,11,0,0,33,0,0,1,2,32,262160
8491308,11,0,4373,67108897,1500,1,1,32,8,131080
8491961,3,0,247,8388641,0,0,1,512,8,8704
8495780,3,0,0,33,0,500,1,262144,2,262152
8508055,3,0,0,17,1200,0,3,16384,1,0
8512558,3,0,36592129229979791,33,1500,1500,4,1,16,262144
8522996,3,0,190,131076,1000,2400,6,8,32,2359296
8529136,3,0,36,65538,0,0,0,0,0,16793602
8559524,3,0,87,65538,0,0,0,0,0,512
8559793,3,0,186,131074,0,0,0,0,0,0
8561192,3,0,0,8225,3100,1900,10,16384,1,33554432
8567955,11,0,0,33,1700,1200,4,16777216,16,262144
8576764,3,0,0,4129,1000,1000,3,131072,2,270336
8581705,3,0,69,33,900,1500,4,8,4,-2013257725
8594079,3,0,34,4129,1000,1000,3,65536,4,16777216
8602351,3,0,60,67108897,200,12,2,524288,32,8704
8608979,11,0,0,4,0,0,0,0,0,262144
8611007,3,0,57,8225,2500,1200,6,8192,4,520
8628798,3,0,0,4,0,0,0,0,0,4194304
8632967,3,0,0,131074,0,0,0,0,0,33554432
8634636,3,0,0,2097185,800,500,2,16384,1,16
8643186,3,0,175,4,0,0,0,0,0,1024
8649148,3,0,0,33,1600,1300,4,131072,2,1
8660395,11,0,336,8388641,1800,2400,4,256,1,1073775633
8662794,3,0,316,33,1800,0,4,1,32,8706
8687195,3,0,0,33,300,200,2,1024,16,0
8692301,3,0,4167,65,2900,2500,8,256,1,0
8696773,3,0,4221,33,2300,200,6,65536,4,1107296256
8698851,3,0,0,4,0,0,0,0,0,4194306
8700633,3,0,0,33,900,2000,2,16384,4,0
8706701,3,0,0,33,0,0,1,8,4,24
8715625,3,0,0,17,500,500,2,32,32,0
